row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,
20210398767213,20210398767,(완제품)코코아르뱅쿠키,나눔베이커리 협동조합,과자,버터. 땅콩버터. 갈색설탕. 혼합소금. 계란. 전분. 베이킹파우더포뮬러. 아몬드분말. 코코아분말. 박력분. 밀가루. 화이트초콜릿,
20210398767148,20210398767,(완제품)코코아르뱅쿠키,나눔베이커리 협동조합,과자,화이트초콜릿. 중력분. 박력분. 코코아분말. 아몬드분말. 베이킹파우더포뮬러. 버터. 전분. 전란액. 혼합소금. 땅콩버터. 갈색설탕,
202103987677,20210398767,(완제품)크럼블,나눔베이커리 협동조합,과자,계란. 혼합소금. 베이킹파우더포뮬러. 아몬드분말. 설탕. 버터. 박력분,
2021039876785,20210398767,(완제품)크림치즈 파운드,나눔베이커리 협동조합,과자,버터. 자연치즈. 설탕. 계란. 밀가루. 아몬드분말. 전지분유. 베이킹파우더,
2021039876759,20210398767,(완제품)페퍼로니 소금빵,나눔베이커리 협동조합,빵류,빵류. 천연향신료. 토마토케첩. 발효소시지,
2021039876758,20210398767,(완제품)플레인 소금빵,나눔베이커리 협동조합,빵류,빵류. 혼합소금,
20210398767197,20210398767,(완제품)플레인 소금빵,나눔베이커리 협동조합,빵류,빵류,
20210398767113,20210398767,(완제품)플레인 쿠키,나눔베이커리 협동조합,과자,분당. 버터. 혼합소금. 박력분. 아몬드분말. 우유,
20210398767216,20210398767,(완제품)플레인르뱅쿠키,나눔베이커리 협동조합,과자,버터. 땅콩버터. 갈색설탕. 혼합소금. 계란. 전분. 베이킹파우더포뮬러. 밀가루. 화이트초콜릿. 초콜릿. 캐슈견과. 아몬드분말. 박력분,
20210398767150,20210398767,(완제품)플레인르뱅쿠키,나눔베이커리 협동조합,과자,캐슈견과. 화이트초콜릿. 초콜릿. 중력분. 박력분. 아몬드분말. 베이킹파우더포뮬러. 전분. 전란액. 혼합소금. 갈색설탕. 땅콩버터. 버터,
20210398767221,20210398767,(완제품)플레인스콘,나눔베이커리 협동조합,과자,박력분. 버터. 생크림. 백설탕. 당절임. 전란액. 캐슈견과. 베이킹파우더. 재제소금(재제조소금),
20210398767219,20210398767,(완제품)플레인스콘,나눔베이커리 협동조합,과자,밀가루. 설탕. 혼합소금. 베이킹파우더. 버터. 우유. 식물성크림. 계란,
2021039876787,20210398767,(완제품)피칸 파운드,나눔베이커리 협동조합,과자,버터. 설탕. 혼합소금. 계란. 당시럽류. 밀가루. 아몬드분말. 베이킹파우더. 계피가루. 우유. 피칸견과,
20210398767119,20210398767,(완제품)한라봉 스콘,나눔베이커리 협동조합,과자,박력분. 설탕. 혼합소금. 베이킹파우더. 버터. 계란. 생크림. 과.채가공품. 당절임,
2021039876756,20210398767,(완제품)한라봉 스콘,나눔베이커리 협동조합,과자,박력분. 설탕. 혼합소금. 베이킹파우더. 버터. 계란. 생크림. 과.채가공품. 당절임,
20210398767123,20210398767,(완제품)호두정과,나눔베이커리 협동조합,과자,호두. 기타엿. 설탕,
20210398767202,20210398767,(완제품)홍차휘낭시에,나눔베이커리 협동조합,과자,계란흰자액. 버터. 백설탕. 물엿. 혼합소금. 바닐라향. 아몬드분말. 밀가루. 홍차고형분,
20210398767124,20210398767,(완제품)황치즈 버터바,나눔베이커리 협동조합,과자,버터. 갈색설탕. 계란. 혼합소금. 기타가공품. 파마산치즈분말. 밀가루. 연유. 물엿. 우유,
20210398767115,20210398767,(완제품)황치즈 쿠키,나눔베이커리 협동조합,과자,분당. 버터. 박력분. 아몬드분말. 기타가공품. 우유. 소스,
20210398767212,20210398767,(완제품)황치즈르뱅쿠키,나눔베이커리 협동조합,과자,버터. 갈색설탕. 계란. 전분. 베이킹파우더포뮬러. 아몬드분말. 기타가공품. 박력분. 밀가루. 캐슈견과. 화이트초콜릿,
20210398767154,20210398767,(완제품)황치즈르뱅쿠키,나눔베이커리 협동조합,과자,버터. 갈색설탕. 전란액. 전분. 베이킹파우더포뮬러. 아몬드분말. 기타가공품. 박력분. 중력분. 캐슈견과. 화이트초콜릿,
20210398767155,20210398767,(완제품)황치즈버터바,나눔베이커리 협동조합,과자,우유. 물엿. 연유. 밀가루. 기타가공품. 혼합소금. 계란. 갈색설탕. 버터. 파마산치즈분말,
20210398767203,20210398767,(완제품)휘낭시에,나눔베이커리 협동조합,과자,바닐라향. 아몬드분말. 물엿. 혼합소금. 과자류. 버터. 계란흰자액. 박력분. 백설탕,
20000368362329,20000368362,(외식)된장찌개육수,젤존푸드(주),기타가공품,정제수. 된장. 고추. 버섯. 파. 생강. 호박. 무. 양파. 마늘. 정제염. 고춧가루. 감치미. L-글루타민산나트륨,
20000368362333,20000368362,(외식)목살김치찌개,젤존푸드(주),기타가공품,정제수. 목전지. 김치. 간장. 마늘. 정제염. 생강. 주정. 옥수수오일. 고춧가루. 복합조미료. 핵산IG,
20000368362331,20000368362,(외식)비빔냉면장,젤존푸드(주),기타가공품,정제수. 고추장. 고춧가루. 양파. 마늘. 무. 뭇엿. 설탕. 생강. 간장. 고춧가루씨분. 정제염. 참깨. 참기름. 후추가루. 복합조미료. 핵산IG,
20000368362328,20000368362,(외식)사골설렁탕,젤존푸드(주),기타가공품,사골농축액. 정제수. 사골,
20000368362326,20000368362,(외식)올갱이해장국,젤존푸드(주),기타가공품,정제수. 다슬기. 우거지. 되장. 무. 파. 마늘. 생강. 고추. 정제염. 복합조미료. 핵산IG,
20000368362327,20000368362,(외식)장터국밥,젤존푸드(주),기타가공품,정제수. 소고기. 무. 고사리. 콩나물. 파. 간장. 생강. 마늘. 탕다지기1. 정제염. 복합조미료. 핵산IG. 탕다지기. 고춧가루. 두태기름. 소금. 마늘. 생강,
20000368362332,20000368362,(외식)황태해장국,젤존푸드(주),기타가공품,정제수. 건조명태채. 무. 파. 간장. 마늘. 정제염. 생강. 복합조미료. 핵산IG,
20150368651927,20150368651,(용범이네)멸치베이스,주식회사 세원프레쉬,소스,정제수. 물엿. 정제소금. L-글루탐산나트륨. D-소비톨액. 복합조미식품. 다시마엑기스. 혼합간장. 소스. 복합조미식품. DL-알라닌. 구연산삼나트륨. 5-리보뉴클레오티드이나트륨. 식품첨가물혼합제제. 카라멜색소. 호박산이나트륨,
2015028820411,20150288204,(우리반) 아몬드 스낵김,주식회사 태산알엔디,조미김,김. 소스류. 아몬드슬라이스. 볶은참깨. 혼합간장. 설탕,
2007050102824,20070501028,(울금)강황발효소금,농업회사법인 유한회사 슬지제빵소,가공소금,울금뿌리줄기. 식물혼합발효액. 천일염,
201805075424,20180507542,(유)삼향골 비지차(가루),(유)삼향골,즉석섭취식품,대두비지. 다시마,
201805075422,20180507542,(유)삼향골 청국장,(유)삼향골,청국장,대두. 고춧가루. 천일염,
201805075423,20180507542,(유)삼향골 콩물,(유)삼향골,두류가공품,대두. 해양심층수원수,
20100415013196,20100415013,(유기농) 백미절편,(주)떡과풍경,떡류,멥쌀. 천일염. 참기름,
2010041501320,20100415013,(유기농)고구마 설기 (가열하여 섭취하는 냉동식품),(주)떡과풍경,떡류,멥쌀. 삶은고구마. 고구마. 천일염. 백설탕,
20100415013182,20100415013,(유기농)누룽지 현미 가래떡 (냉동식품),(주)떡과풍경,떡류,멥쌀. 누룽지. 멥쌀. 찹쌀. 천일염. 정제수. 통밀가루,
20100415013195,20100415013,(유기농)누룽지절편,(주)떡과풍경,떡류,멥쌀. 누룽지. 천일염. 참기름,
2010041501318,20100415013,(유기농)단호박설기,(주)떡과풍경,떡류,멥쌀. 단호박. 천일염. 백설탕,
20100415013191,20100415013,(유기농)떡국 떡,(주)떡과풍경,떡류,정제수. 천일염. 멥쌀,
20100415013185,20100415013,(유기농)떡볶이,(주)떡과풍경,떡류,멥쌀. 천일염,
20100415013187,20100415013,(유기농)백설기,(주)떡과풍경,떡류,멥쌀. 백설탕. 천일염. 정제수,
20100415013190,20100415013,(유기농)인절미,(주)떡과풍경,떡류,찹쌀. 콩가루. 설탕. 천일염,
20100415013197,20100415013,(유기농)조랭이떡,(주)떡과풍경,떡류,멥쌀. 천일염. 정제수,
2010041501326,20100415013,(유기농)청남대연잎밥,(주)떡과풍경,곡류가공품,천일염. 연잎. 잣. 건조은행나무견과. 대추. 밤. 강낭콩. 검정콩. 찰수수. 차조. 흑미. 찰현미. 찹쌀,
20100415013198,20100415013,(유기농)풍경떡볶이,(주)떡과풍경,떡류,정제수. 천일염. 멥쌀,
20100415013181,20100415013,(유기농)현미가래떡,(주)떡과풍경,떡류,현미멥쌀. 천일염. 통밀가루,
201004150131,20100415013,(유기농)현미떡국떡,(주)떡과풍경,떡류,현미. 멥쌀. 천일염. 정제수,
20100415013189,20100415013,(유기농)현미설기떡,(주)떡과풍경,떡류,현미멥쌀. 검정콩. 백설탕. 천일염. 정제수,
19730618007112,19730618007,(유동)고등어보일드,(주)동림식품,기타 수산물가공품,고등어. 정제소금. 정제수,
20030199199402,20030199199,(유럽)매운간장어묵소스,주식회사 디딤이앤에프,소스,천연향신료. 소스. L-글루탐산나트륨. 고춧가루. 혼합간장. 백설탕. 물엿,
20030199199401,20030199199,(유럽)매운떡볶이소스,주식회사 디딤이앤에프,소스,고춧가루. 고춧가루. 정제수. 백설탕. 고추장,
20030199199403,20030199199,(유럽)짜장소스,주식회사 디딤이앤에프,소스,혼합장. 정제수. 백설탕. L-글루탐산나트륨제제. 가공소금. 콩기름(대두유),
20030199199404,20030199199,(유럽)핫도그파우더,주식회사 디딤이앤에프,곡류가공품,곡류가공품. 곡류가공품,
1994045922558,19940459225,(유색)명란젓,(주)보령전통식품,양념젓갈,양념젓갈,
202208880578,20220888057,(유어스)아이스컵 라지,(주)아이스올리 3공장,식용얼음,정제수,
2006062202828,20060622028,(유어스)아이스컵 라지,(주)아이스올리,식용얼음,정제수,
200606220285,20060622028,(유어스)아이스컵 미디엄,(주)아이스올리,식용얼음,정제수,
202208880577,20220888057,(유어스)아이스컵 미디엄,(주)아이스올리 3공장,식용얼음,정제수,
2006062202845,20060622028,(유어스)아이스컵 엑스라지,(주)아이스올리,식용얼음,정제수,
200403421721344,20040342172,(유자)냉채소스,담원푸드(주),소스,겨자분. 정제수. 과당. 설탕. 발효식초. 유자청. 물엿. 유자농축액. 잔탄검. 정제소금. 마늘,
20070449001330,20070449001,(유통)뉴무김치 130,원앤원(주),김치,무. 고춧가루. 양파. 마늘. 생강. 소스. 백설탕. L-글루탐산나트륨. 사카린나트륨제제. 배. 당근. 혼합제제. 복합조미식품. 소스. 정제소금,
20070449001165,20070449001,(유통)술국양념장(국밥조미용),원앤원(주),소스,정제수. 정제소금. 생강. 복합조미식품. 혼합제제. 들깨가루. 냉동마늘. 고춧가루. L-글루탐산나트륨,
200403421721315,20040342172,(이름없는파스타) 토마토소스,담원푸드(주),소스,토마토과육. 설탕. 정제소금. 바질분말. 오레가노분말,
20210222240526,20210222240,(일식)부드러운계란찜,라임에프앤비(주),즉석조리식품,계란. 멸치육수. 정제수. 우유. 기타주류. 어묵. 백설탕. 천일염. 쑥갓잎,
1994050624055,19940506240,(자숙)냉장새꼬막살,(주)그린씨푸드,기타 수산물가공품,새꼬막. 천일염,
1994050624056,19940506240,(자숙)새꼬막살,(주)그린씨푸드,기타 수산물가공품,새꼬막,
1994050624050,19940506240,(자숙)새조개살,(주)그린씨푸드,기타 수산물가공품,새조개,
1994050624060,19940506240,(자숙)피꼬막살,(주)그린씨푸드,기타 수산물가공품,피조개,
199104450779130,19910445077,(전국대패)냉면비빔냉면장,주식회사 동방푸드마스타,소스,정제수. 물엿. 양파. 과.채가공품. 고춧가루. 고춧가루. 설탕. 탄산음료. 혼합간장. 마늘. 과.채가공품. 과.채가공품. 변성전분. 정제소금. 과.채가공품. 소스. 과.채가공품. 참기름. 발효식초. 기타가공품. 복합조미식품. 빙초산. 파프리카추출색소. L-글루탐산나트륨. 구연산. 카라멜색소 Ⅲ,
199104450779132,19910445077,(전국대패)볶음밥용소스,주식회사 동방푸드마스타,소스,고추장. 설탕. 정제수. 탄산음료. 물엿. 소스. 발효식초. 혼합간장. 고춧가루. 소스. 변성전분. L-글루탐산나트륨. 빙초산. 구연산. 5-리보뉴클레오티드이나트륨,
199104450779133,19910445077,(전국대패)숙주볶음용소스,주식회사 동방푸드마스타,소스,소스. 설탕. 마늘. 혼합간장. 정제소금. 천연향신료. L-글루탐산나트륨. 천연향신료. 카라멜색소 Ⅲ. 천연향신료. 잔탄검. 천연향신료. 5-리보뉴클레오티드이나트륨. 탄산음료. 소스. 정제수,
199104450779134,19910445077,(전국대패)파김치양념,주식회사 동방푸드마스타,소스,정제수. 물엿. 고춧가루. 액젓. 젓갈. 고춧가루. 생강. 파프리카추출색소. L-글루탐산나트륨. 복합조미식품,
199104450779131,19910445077,(전국대패)파채소스,주식회사 동방푸드마스타,소스,고추장. 정제수. 설탕. 탄산음료. 물엿. 발효식초. 혼합간장. 고춧가루. 변성전분. L-글루탐산나트륨. 빙초산. 구연산. 5-리보뉴클레오티드이나트륨,
2014012801299,20140128012,(전복)슬라이스,(주)오션스코리아,기타 수산물가공품,전복,
20120443104377,20120443104,(전주냉)냉면육수,평화에프앤비,소스,정제수. 복합조미식품. 소스. 소스. 설탕. 발효식초. 포도당. 정제소금. 소스. 소스. 과채가공품류. 합성향료,
20120443104376,20120443104,(전주냉)사골육수,평화에프앤비,소스,복합조미식품. 과채가공품류. 복합조미식품. 소스. 정제소금. 소스. 정제수. 식육추출가공품,
20000368362344,20000368362,(전통)갈비탕,젤존푸드(주),기타가공품,소고기. 갈비. 정제수. 무. 파. 간장. 식염1. 마늘. 생강. 감치미. 핵산IG,
20000368362343,20000368362,(전통)돼지메추리알장조림,젤존푸드(주),기타가공품,정제수. 돼지고기. 메추리알. 간장. 맛술. 식염1. 파. 고추. 마늘. 생강. 감치미. 핵산IG,
20000368362345,20000368362,(전통)소고기메추리알장조림,젤존푸드(주),기타가공품,정제수. 소고기. 메추리알. 간장. 맛술. 식염1. 파. 고추. 마늘. 생강. 감치미. 핵산IG,
20000368362341,20000368362,(전통)시골육수,젤존푸드(주),기타가공품,정제수. 사골. 골. 사골농축액1,
20000368362342,20000368362,(전통)우가지된장찌개,젤존푸드(주),기타가공품,마늘. 정제수. 우거지. 된장. 무. 파. 고추. 식염2. 생강. 멸치. 고춧가루. 감치미. 핵산IG,
20000368362346,20000368362,(전통)육개장,젤존푸드(주),기타가공품,정제수. 소고기. 무. 파. 숙주나물. 토란줄기. 간장. 식염1. 탕다지기1. 마늘. 생강. 감치미. 핵산IG. 탕다지기. 고춧가루. 두태기름. 마늘. 생강. 소금,
20000368362347,20000368362,(전통)차례상탕국,젤존푸드(주),기타가공품,무. 소고기. 정제수. 두부. 파. 간장. 식염1. 마늘. 생강. 감치미. 핵산IG,
2008014405921,20080144059,(절단)낙지,씨스카이푸드,기타 수산물가공품,낙지,
2008014405923,20080144059,(절단)쭈꾸미,씨스카이푸드,기타 수산물가공품,쭈꾸미,
2008014405926,20080144059,(절단)코다리,씨스카이푸드,기타 수산물가공품,명태,
202002034594,20200203459,(정)오구만능된장소스,오구당당푸드,소스,된장. 혼합장. 건새우. 기타 수산물가공품. L-글루탐산나트륨. 백설탕. 고춧가루. 전분. 양파. 청양고추. 들깨가루. 복합조미식품,
20110627372101,20110627372,(제주바다) 달돔순살 찐어묵 모음,제주탐나씨푸드 영어조합법인,어묵,설탕. 복합해물엑기스. 천일염. 쪽파. 감자전분. 난백. 양파. 돔연육,
20110627372100,20110627372,(제주바다) 달돔순살 튀긴어묵 모음,제주탐나씨푸드 영어조합법인,어묵,돔연육. 양파. 난백. 감자전분. 천일염. 복합해물엑기스. 설탕. 쪽파. 현미유,
2011062737295,20110627372,(제주바다)달돔순살찐어묵바,제주탐나씨푸드 영어조합법인,어묵,돔연육. 천일염. 설탕. 복합해물엑기스. 감자전분. 난백. 쪽파. 양파,
2011062737294,20110627372,(제주바다)달돔순살튀긴어묵바,제주탐나씨푸드 영어조합법인,어묵,돔연육. 복합해물엑기스. 설탕. 천일염. 감자전분. 난백. 쪽파. 양파,
200304450561329,20030445056,(조은)수육전골용파우더,(주)삼아아시아,복합조미식품,소고기. 시클로덱스트린. 정제소금. 유당분말,
19960144406814,19960144406,(종합)8가지 모둠 국탕용 종합,(주)늘푸른바다,어묵,문어. 어육살. 고추. 콩기름(대두유). 전분가공품. 설탕. L-글루탐산나트륨. 분리대두단백. 소스. 소스. D-자일로오스. 글리신. 글루코노-δ-락톤. L-글루탐산나트륨제제. 소스. D-소비톨액. 향신료조제품. 트랜스글루타미나아제. 카라기난. 5-리보뉴클레오티드이나트륨. 효소처리스테비아. 폴리인산나트륨. 대파. 양파. 파프리카. 당근. 변성전분. 전분가공품. 연육. 정제소금,
19960144406802,19960144406,(종합)9가지 모둠어묵 국탕용,(주)늘푸른바다,어묵,효소처리스테비아. 혼합제제. 5-리보뉴클레오티드이나트륨. 카라기난. 레드비트분말. 향신료조제품. 소스. 트랜스글루타미나아제. 글리신. D-자일로오스. L-글루탐산나트륨제제. L-글루탐산나트륨. 분리대두단백. 설탕. 콩기름(대두유). 소스. 완두. 정제소금. 부추. 문어. 당근. 대파. 연육. 파프리카. 변성전분. 전분가공품. 양파. 양배추. 전분가공품. 고추,
19960144406805,19960144406,(종합)가쓰오 여섯가지 국탕용 어묵(대용량),(주)늘푸른바다,어묵,정제소금. 부추. 파프리카. 연육. 변성전분. 전분가공품. 밀가루. 폴리인산나트륨. 혼합제제. 5-리보뉴클레오티드이나트륨. 향신료조제품. 카라기난. 트랜스글루타미나아제. 레드비트분말. 글리신. D-자일로오스. 분리대두단백. 설탕. L-글루탐산나트륨. 대파. 당근. 문어. 고추. 콩기름(대두유),
2022045702541,20220457025,(주)SG푸드 양념새우젓,(주)상구푸드,양념젓갈,염장새우. 고춧가루. 탄산음료. 매실주스. 볶은참깨. L-글루탐산나트륨. 복합조미식품,
2022045702517,20220457025,(주)SG푸드대파김치,(주)상구푸드,김치,대파. 정제수. 찹쌀분말. 토마토케찹K. 염장새우. 조미액젓. 조미액젓. 고춧가루. L-글루탐산나트륨. 복합조미식품. 사카린나트륨제제. 간무. 간양파. 간마늘. 간청양고추,
2022045702539,20220457025,(주)SG푸드대파김치,(주)상구푸드,김치,찹쌀분말. 정제수. 대파. 조미액젓. 염장새우. 토마토케찹K. 간청양고추. 간마늘. 간양파. 간무. 사카린나트륨제제. 복합조미식품. L-글루탐산나트륨. 고춧가루. 조미액젓,
2022045702516,20220457025,(주)SG푸드대파김치다데기,(주)상구푸드,소스,정제수. 찹쌀분말. 토마토케찹K. 염장새우. 조미액젓. 조미액젓. 고춧가루. L-글루탐산나트륨. 복합조미식품. 사카린나트륨제제. 간무. 간양파. 간마늘. 간청양고추,
2022045702515,20220457025,(주)SG푸드부추다데기,(주)상구푸드,소스,식초. 볶은통깨. 혼합간장. 소스류. L-글루탐산나트륨. 백설탕. 조미액젓. 간마늘. 고춧가루,
20020487091523,20020487091,(주)고유 제육 양념 소스,주)다고내푸드,소스,산분해간장. 액젓. 된장. 복합조미식품. L-글루탐산나트륨. 천연향신료. 소스. 향미유. 생강. 물엿. 고추장. 설탕. 소스. 고춧가루. 음료베이스. 마늘. 소스,
20020368481675,20020368481,(주)광속바닐라아이스파우더,(주)대호식품,당류가공품,바닐라향. 혼합분유. 유청분말. 백설탕. 식물성크림. 구아검. 카복시메틸셀룰로스나트륨. 정제소금. 유청분말. 분말유크림. 유당. 바닐라추출분말,
19950449004556,19950449004,(주)귀남 간장소스,금양식품(주),소스,혼합간장. 저감미당. 참깨. 조미액. 백설탕. 잔탄검. 구연산. 마늘가루. 카라멜색소. L-글루타민산나트륨. 한우미. 생강. 냉동마늘. 물엿. 액상과당. 정제수,
19950449004508,19950449004,(주)귀남 겨자소스,금양식품(주),소스,잔탄검. 머스타드에센셜오일. 강황가루. 구연산. 겨자분. L-글루타민산나트륨. 정제소금. 마늘퓌레농축액. 변성전분. 과채음료. 흑설탕. 모아하우스조제겨자. 마요네즈. 조미액. 백설탕. 발효식초. 정제수. 액상과당. 혼합간장. 물엿. 카라멜색소,
19950449004604,19950449004,(주)귀남 드레싱소스,금양식품(주),소스,청양고추. 백설탕. 잔탄검. 마요네즈. 키위원액. 오렌지원액. 사이다. 당근. 양파,
19950449004670,19950449004,(주)귀남 로스트염지제,금양식품(주),복합조미식품,덱스트린. L-글루타민산나트륨. 정제소금. 백설탕. 옥수수전분. 양파분말. 분말결정포도당. 복합조미식품. 마늘가루. 포리믹스-씨에스. 백후추조미분. 콩기름(대두유). 생강가루. 복합조미식품. 계피가루. 올레오레진캡시컴. 흑후추가루. 구연산. 분말카라멜. 스모크오일. 올레오레진파프리카,
19950449004633,19950449004,(주)귀남 마늘데리야끼소스,금양식품(주),소스,L-글루타민산나트륨. 카라멜색소비에이. 정제소금. 콩기름(대두유). 잔탄검. 올레오레진캡시컴. 정제수. 액상과당. 혼합간장. 냉동마늘. 백설탕. 변성전분. 소스류,
19950449004534,19950449004,(주)귀남 바베큐소스,금양식품(주),소스,고춧가루. 홍고추. L-글루탐산나트륨. 청양고추. 맛조은고추씨앗. 정제소금. 야채풍미베이스GOLD. 흑후추가루. 카라멜색소. 올레오레진 캪시컴. 스모크오일. 백설탕. 고추장. D-소르비톨액. 스위트칠리소스. 냉동마늘. 양파. 토마토페이스트. 정제수. 변성전분. 토마토케첩,
19950449004605,19950449004,(주)귀남 스위트갈릭,금양식품(주),소스,생강가루. 양파분말. 잔탄검. 마늘가루. L-글루타민산나트륨. 정제소금. 발효식초. 변성전분. 백설탕. 정제수. 당류가공품. 냉동마늘. 액상과당. 물엿,
19950449004654,19950449004,(주)귀남 핫마리네이드,금양식품(주),복합조미식품,정제소금. 백설탕. L-글루타민산나트륨. 올레오레진캡시컴. 마늘가루. 양파분말,
2003050010151,20030500101,(주)그린엔푸드치킨무,아산영농조합법인,절임식품,무. 부재료,
20080211050435,20080211050,(주)깜장수레푸드 돈까스소스,푸른식품주식회사,소스,정제수. 물엿. 기타과당. 산분해간장. 소스. 양파. 토마토페이스트. 밀가루. 마가린. 백설탕. 복합조미식품. 과채가공품. 변성전분. 유청. 주정. 구연산. 카라멜색소. DL-사과산. 잔탄검. 식물성크림. 파라옥시안식향산에틸,
20080211050569,20080211050,(주)깜장수레푸드 떡볶이소스,푸른식품주식회사,소스,복합조미식품. 가공소금. 과.채가공품. 마늘. 변성전분. 향신료조제품. 양파. 향신료조제품. 백설탕. 물엿. 정제수. 기타과당. 고추장. 올레오레진 캪시컴,
20080211050609,20080211050,(주)깜장수레푸드 치킨양념소스,푸른식품주식회사,소스,천연향신료. 천연향신료. 마늘. 변성전분. 고춧가루. 발효식초. 마요네즈. 향신료조제품. 포도당. 과.채가공품. 산분해간장. 양파. 기타과당. 물엿. 구연산. 잔탄검. 구아검. 천연향신료. 폴리소르베이트80. 파프리카추출색소,
19970311100589,19970311100,(주)나눔피자소스,주식회사조흥,소스,파프리카추출색소. 천연향신료. L-글루탐산나트륨. 천연향신료. 소스. 천연향신료. 가공버터. 마늘. 과.채가공품. 정제소금. 변성전분. 설탕. 발효식초. 분말결정포도당. 양파. 기타과당. 토마토페이스트. 비타민B1라우릴황산염. 천연향신료. 정제수,
200304451281917,20030445128,(주)다사다은혜농장 장조림소스,(주)후드원,소스,정제수. 혼합간장. 설탕. 기타과당. 소스. 기타주류. L-글루탐산나트륨. 카라멜색소. 복합조미식품. 정제소금. 소스. 소스. 향신료조제품. 5'-리보뉴클레오티드이나트륨. 후추가루. 비타민 B1라우릴황산염. 파라옥시안식향산에틸,
20080372085308,20080372085,(주)동그란세상 떡볶이분말,백호식품,복합조미식품,설탕. 고춧가루. 갈색설탕. 복합조미식품. 복합조미식품. L-글루탐산나트륨. 정제소금. 전분가공품. 후추가루. 마늘가루. 복합조미식품. 파프리카추출색소. 식품첨가물혼합제제. 잔탄검. 아스파탐,
200103723432523,20010372343,(주)동그란세상 화이트소스,백호식품(주),소스,마요네즈. 밀크향. 잔탄검. 변성전분. 정제소금. 포도당. 기타가공품. 연유. 분말유크림. 양파. 기타과당. 액상베이스,
202002037318,20200203731,(주)디케이코리아쭈꾸미,광진푸드,기타 수산물가공품,주꾸미. 소스,
198301900201005,19830190020,(주)무진 식빵용 프리믹스,대한제분(주),곡류가공품,밀가루. 백설탕. 전지분유. 정제소금. 곡류가공품,
201901925385,20190192538,(주)바다사나이 도미필렛,(주)바다사나이,기타 수산물가공품,붉돔,
20140320746182,20140320746,(주)범코리아 베타믹스,다이찌식품,기타가공품,밀가루. 옥수수가루. 기타가공품. 기타가공품. 정제소금. 천연향료(Pepper. black),
2002046107314130,20020461073,(주)범코리아 트러플소금,(주)동원홈푸드,가공소금,천연향신료. 향료. 복합조미식품. 정제소금. 콩기름(대두유). 향료,
200305190657,20030519065,(주)보성다원 가루녹차,(주)보성다원,고형차,차나무잎,
2003051906512,20030519065,(주)보성다원 유기농가루녹차,(주)보성다원,고형차,차나무잎,
2023047724010,20230477240,(주)삼성의료설비 산소 카트리지,(주)삼성의료설비,산소,산소,
20200137508349,20200137508,(주)신사 스위트칠리,(주)이룸에프앤씨,소스,정제수. 설탕. 토마토케첩. 기타엿. 홍고추. 식품첨가물. 발효식초. 마늘. 천일염. 식품첨가물. 복합조미식품. 식품첨가물,
19960257034731,19960257034,(주)씨맨소울팩토리 간장게장용소스,(주)한국소스,소스,홍삼엑기스. 황기. 감초. 구기자나무열매. 설탕. 소스. 소주. 대파. 마늘. 물엿. 후추분태. 청양고추. 레몬. 생강. 건고추. 다시마. 정제수. 산분해간장,
2008043516913,20080435169,(주)씨알푸드,(주)씨알푸드,시리얼류,비타민믹스. 옥수수. 백설탕. 맥아물엿. 천일염. 프락토올리고당. 미네랄믹스. 토코페롤믹스,
20110257153473,20110257153,(주)아앤유디벨롭 ZICO바소스,다솔푸드테크,소스,정제수. 물엿. 혼합간장. 마늘. 설탕. 양파. 변성전분. 콩기름(대두유). 고춧가루. 청주. 향미유. 고춧가루. 소스. 소스. 향미유. 생강. 카라멜색소. 혼합제제. 파프리카추출색소. 복합조미식품. 곡류가공품. 올레오레진 캪시컴. 5-리보뉴클레오티드이나트륨. 고춧가루. 천연향신료. 참기름. 잔탄검. 복합조미식품,
20110257153634,20110257153,(주)아앤유디벨롭 간장 탕수육소스,다솔푸드테크,소스,소스. 구연산. 카라멜색소. 정제수. 설탕. 물엿. 양파. 혼합간장. 발효식초. 피망. 당근. 변성전분. 과채주스. 복합조미식품,
20110257153477,20110257153,(주)아앤유디벨롭 갈비천왕소스,다솔푸드테크,소스,잔탄검. 복합조미식품. 혼합제제. 복합조미식품. 생강. 포도당. 고춧가루. 기타 농산가공품. 참기름. 과.채가공품. 복합조미식품. 천연향신료. 고춧가루. L-글루탐산나트륨. 복합조미식품. 과.채가공품. 당근. 대파. 변성전분. 소스. 양파. 과.채가공품. 과.채가공품. 마늘. 정제수. 물엿. 혼합간장. 기타설탕,
20110257153575,20110257153,(주)아앤유디벨롭 김치찌개분말,다솔푸드테크,복합조미식품,식품첨가물혼합제제. L-글루탐산나트륨. 고춧가루. 복합조미식품. 정제소금. 고춧가루. 복합조미식품. 복합조미식품. 고춧가루. 설탕. 복합조미식품. 5-리보뉴클레오티드이나트륨. 천연향신료. 구연산,
20110257153456,20110257153,(주)아앤유디벨롭 까만찜닭소스,다솔푸드테크,소스,파프리카추출색소. 천연향신료. 올레오레진캪시컴. 잔탄검. 천연향신료. 카라멜색소. DL-알라닌. 고춧가루. 5-리보뉴클레오티드이나트륨. 글리신. 복합조미식품. 변성전분. 혼합간장. 설탕. 기타과당. 정제수. 마늘. 물엿. 복합조미식품. 곡류가공품. L-글루탐산나트륨. 주정,
