row__PRDLST_REPORT_NO,row__PRDLST_NM,row__BAR_CD,row__PRDLST_DCNM,row__BSSH_NM,row__INDUTY_NM
19880449001152,이마트세이브(save)쌈장,8801161320271,혼합장,신송식품주식회사,식품제조가공업
19870190051183,양송이맛스프,8801007019253,소스,씨제이제일제당(주),식품제조가공업
1994057201224,삼육두유 검은콩칼슘,8801136501230,가공두유,삼육네이처세븐,식품제조가공업
201204351507,아라팜 새우 가루,8809356702321,기타 수산물가공품,가야농수산,식품제조가공업
19870189001130,백설고기산적,8801007571041,분쇄가공육제품,씨제이제일제당(주),축산물가공업-식육가공업
19960308010265,광동비타500키즈(KIDS)포켓몬스터사과,8806002009025,혼합음료,광동제약주식회사,식품제조가공업
2011035845113,유기농365너트앤베리(아몬드블루베리믹스),8809236001841,땅콩 또는 견과류가공품,(주)코레드 인터내쇼날,식품제조가공업
2008050908721,진하고달콤한쵸코믹스,8809257330418,기타 코코아가공품,주식회사 담터에프엔비,식품제조가공업
19780368002246,이프로부족할때 사과,8801056005689,혼합음료,롯데칠성음료(주),식품제조가공업
19690086003338,빼빼로,8801062276998,초콜릿가공품,롯데웰푸드(주),식품제조가공업
2001054954158,보글보글찌개면,8801043805322,유탕면,(주)농심,식품제조가공업
199503380152787,화이트크림빵,8801068014938,빵류,주식회사 에스피씨삼립,식품제조가공업
2011025414543,옛간12곡미숫가루국산,8809364163817,즉석섭취식품,(주)옛간,식품제조가공업
201003304321,고기로스용파채소스,8809315110013,소스,청맥식품,식품제조가공업
201003304321,파채소스,8809315110013,소스,청맥식품,식품제조가공업
199103680066,들깨가루,8801356140035,기타 농산가공품,성진식품,식품제조가공업
20080458027181,양배추,8809126923826,과.채가공품,프레시플러스(주)공주제1공장,식품제조가공업
19870368045152,누룽지향캔디,8801696001409,캔디류,(주)한일제과,식품제조가공업
1985034700269,꾸러기박사(체리맛),8806001084047,혼합음료,일양약품(주)건강사업부,식품제조가공업
200706274251,은갈치,8809416010281,기타 수산물가공품,제주일품수산,식품제조가공업
19970443119100,화이트러브,8801111413183,캔디류,(주)크라운제과진천공장,식품제조가공업
19970368029211,키위에이드,8802711188167,혼합음료,세준푸드 농업회사법인 주식회사,식품제조가공업
2000039221517,설악산 묵마을 들깨묵,8809051710041,묵류,설악식품,식품제조가공업
2006036231436,고구마고로케,8809281780326,기타가공품,(주)대흥푸드,식품제조가공업
2006036231436,고구마고로케,8809281780326,기타가공품,(주)대흥푸드,식품제조가공업
2010056000461,오징어무말랭이,8801926530082,당절임,(주)도들샘F,식품제조가공업
20070358265170,이마트 사누끼생우동면,8809192910300,생면,주식회사 신세계푸드 이천 2공장,식품제조가공업
197102750031084,딸기크림샌드,8801016319139,빵류,(주)샤니,식품제조가공업
19980355336239,구수한홍삼티,8809013354467,침출차,고려인삼과학(주),식품제조가공업
199503380152410,하이면우동한그릇김치맛,8801068008821,숙면,주식회사 에스피씨삼립,식품제조가공업
197604870057,카카오비스킷 오리온샌드 까메오 White cream,8801117268701,과자,(주)오리온 제2익산공장,식품제조가공업
2000047506947,담채원 총각물김치,8809334528080,김치,농업회사법인주식회사담채원,식품제조가공업
1986058904352,맥심아라비카100부드러운블랙믹스,8801037037852,커피,동서식품(주),식품제조가공업
1991046107714,꼬마웨하스바닐라맛,8804433000161,과자,(주)삼아인터내셔날,식품제조가공업
2004044526825,키위비타미파워,8809001235266,캔디류,(주)아오스,식품제조가공업
1993013013925,너트프라자,8809102680125,땅콩 또는 견과류가공품,세계식품주식회사,식품제조가공업
20070358224258,레몬 다이어트,8809148009492,체중조절용 조제식품,코스맥스엔비티(주),식품제조가공업
200006074191,김해 참 순대,8809353230209,즉석조리식품,태양식품,식품제조가공업
2012037210120,브레딩 믹스,8809406750142,복합조미식품,(주)포앤그린,식품제조가공업
1989035501256,왕손칼국수,8801759011390,생면,칠갑농산(주),식품제조가공업
198604730081,멸치진국,8809004470145,조미액젓,(주)매일절임식품,식품제조가공업
2004061478716,진주더블스모크햄,8801077529607,햄,(주)진주햄,축산물가공업-식육가공업
19760262001146,이태리안피자치즈,8801155643010,자연치즈,(주)동원F&B 수원공장,축산물가공업-유가공업
2002035559210,들기름,8805177001186,들기름,(주)사임당식품,식품제조가공업
199503380152382,쫀득한딸기도너츠,8801068008258,빵류,주식회사 에스피씨삼립,식품제조가공업
19960458039220,내사랑유자c,8801382132455,혼합음료,웅진식품(주),식품제조가공업
1995020805628,혼합올리브유,8801039204542,올리브유,(주)사조대림,식품제조가공업
201303471322,나애차 제주 감귤꽃 화차,8809401990215,침출차,푸르메다,식품제조가공업
201303471322,푸르메다 제주 감귤꽃 홍차,8809401990215,침출차,푸르메다,식품제조가공업
201303471322,나애차 제주 감귤꽃 화차,8809401990215,침출차,푸르메다,식품제조가공업
200603721165,찡오랑 쥐포랑 맵쥐,8809251670329,조미건어포,오션플러스(Ocean Plus),식품제조가공업
200603721165,찡오랑 쥐포랑 맵쥐,8809251670329,조미건어포,한일건업,식품제조가공업
1998013111118,다슬기살,8808441100059,즉석조리식품,진성푸드,식품제조가공업
201303471218,이맛이다 스테이크 컵밥,8809378110081,즉석조리식품,(주)비컴,식품제조가공업
1987049901010,토박이순창조선된장,8802409322026,된장,토박이순창식품(주),식품제조가공업
2005045631542,종근당건강비타씨블루베리,8805915542919,캔디류,종근당건강(주),식품제조가공업
200302620411,이플러스베이컨,8809013402847,베이컨류,에쓰푸드홀딩스 주식회사,축산물가공업-식육가공업
1996046337053,한성열무김치,8803601010643,김치,(주)한성식품서산지점,식품제조가공업
1988044200478,우리아이 튼튼보감,8809231003963,액상차,풀무원건강생활(주),식품제조가공업
200600948862,녹차숙성왕구이(돼지),8809395360032,양념육,관악소상공인축산협동조합(우가유통),축산물가공업-식육가공업
2003016042736,흑마늘 맛족발,8809125320190,식육함유가공품,(주)신선미식품,식품제조가공업
1995044000232,중앙 핫쵸코 오리지날,8804342062038,기타 코코아가공품,중앙식품산업사,식품제조가공업
1996047104010,올리브향그윽한서천김,8805821310039,조미김,바다로21,식품제조가공업
201300808281,프리미엄 버진 코코넛 오일,8809423480022,기타식물성유지,코다랩,식품제조가공업
20010538182176,초이스엘 매콤달콤 쌀떡볶이,8801165011496,떡류,주식회사미정,식품제조가공업
19900490051171,피져,8801454800053,준초콜릿,(주)코롬방제과,식품제조가공업
2006060713914,바다香구운김밥김,8809023460998,조미김,한울식품,식품제조가공업
19870190051109,육개장,8801007049618,기타가공품,씨제이제일제당(주),식품제조가공업
198003750026,코카콜라,8801094014278,탄산음료,코카콜라음료(주),식품제조가공업
1973019001535,백설 요리당,8801007120300,당류가공품,씨제이제일제당(주),식품제조가공업
1997015700122,치킨떡갈비꼬치,8809062257016,분쇄가공육제품,참마음식품,축산물가공업-식육가공업
19690086003338,빼빼로,8801062274338,초콜릿가공품,롯데웰푸드(주),식품제조가공업
199602620048,산삼 배양근 넣은 유황먹인 오리 불고기,8809309820423,양념육,주식회사 청산식품,축산물가공업-식육가공업
2003044901713,두원분와사비A,8809077083211,향신료조제품,주식회사 두원식품,식품제조가공업
200303320474,무지개떡(케이크),8809417231234,떡류,(주)찰떡궁합,식품제조가공업
1993044800166,메론우유(Melon Flavored Milk Drink),8801753101219,가공유,연세대학교 연세유업,축산물가공업-유가공업
2003027506643,현미녹차,8808018550010,침출차,대한다업(주),식품제조가공업
2013026221413,쫄깃담백한 맛있는 편육,8809266250219,양념육,주식회사 보승식품,축산물가공업-식육가공업
19930311033144,솔표 위솔액,8806430012802,혼합음료,조선무약(합),식품제조가공업
201105310011,신안어담새우젓,8809298330026,젓갈,어업회사법인 신안새우젓 주식회사,식품제조가공업
200203701644,고추가루,8809017690738,고춧가루,(주)대양식품,식품제조가공업
1999036826221,제이엔커피(코랄마운틴),8809049980029,커피,(주)리빈코리아,식품제조가공업
1998056034913,쌀강정,8809372730155,과자,민영제과,식품제조가공업
201301563721,다우어 더치커피원액,8809423620015,커피,(주)컨트코리아,식품제조가공업
20110275237214,후레쉬 캔과일 파인애플,8809368810069,신선편의식품,(주)더 쉐프,식품제조가공업
19760262001232,소와나무 DHA 똑똑한 우유,8801155205416,가공유,(주)동원F&B 수원공장,축산물가공업-유가공업
1985043301519,"부드러운""유""식빵",8801151018867,빵류,서울식품공업(주),식품제조가공업
1999013732228,스위스모카롤,8809387302446,빵류,(주)옵스,식품제조가공업
200205097601,지구자(헛개)골드,8809126420882,액상차,지구자식품,식품제조가공업
1984021300127,쌍쌍바,8801019080522,저지방아이스크림,해태아이스크림(주)광주공장,축산물가공업-유가공업
19690086003338,빼빼로,8801062636709,초콜릿가공품,롯데웰푸드(주),식품제조가공업
2006024237623,추억의산도,8801111185042,과자,(주)크라운제과,식품제조가공업
1995036206649,마늘가루,8803612000800,향신료조제품,전원식품,식품제조가공업
200105221216,강진군동전통청국장,8809367940118,청국장,강진전통된장영농조합법인,식품제조가공업
201203930105,끌로너와 머루초,8809309630107,음료베이스,너와마을영농조합법인,식품제조가공업
19950129282240,맛있는빵믹스,8805522061155,기타가공품,사조동아원(주) 부산공장,식품제조가공업
2011044501387,허브볶음밥,8809328450519,즉석조리식품,주식회사 인스밸류,식품제조가공업
201303790271,꼬꼬댁장조림,8809311660000,알가열제품,농업회사법인 나린뜰 주식회사,축산물가공업-알가공업
2010032100820,파프리카씨즈닝,8809242322374,향신료조제품,(주)청은에프엔비,식품제조가공업
19850433015619,체리페스츄리,8801151018386,빵류,서울식품공업(주),식품제조가공업
1985036806411,야채타임,8801104720472,과자,(주)빙그레,식품제조가공업
19890445014158,비타플러스,8802774001502,혼합음료,태웅식품(주),식품제조가공업
2001026200616,춘천닭갈비 조리용,8809321270084,양념육,(주)정미푸드,축산물가공업-식육가공업
19990144286111,부산어묵 평,8803122001243,어묵,주식회사 늘푸른바다,식품제조가공업
2011033220532,참좋은 쏘이커틀렛,8809333700647,두류가공품,주식회사 쏘이마루,식품제조가공업
19860560029134,홈런볼 크림치즈,8801019304965,과자,해태제과식품(주),식품제조가공업
19860560029134,홈런볼 크림치즈,8801019304965,과자,해태제과식품(주),식품제조가공업
2013061430222,옥수수전분맛,8809392430035,전분가공품,삼양푸드주식회사,식품제조가공업
200203701646,구운김밥김,8809017691353,조미김,(주)대양식품,식품제조가공업
2001050315010,구운김밥김,8803807675677,조미김,선일물산(주),식품제조가공업
197202880021808,오뚜기 단호박죽,8801045302430,즉석조리식품,주식회사 오뚜기,식품제조가공업
2007037233366,단호박찰바,8809232288819,떡류,(주)로뎀푸드,식품제조가공업
19780368002405,델몬트사과드링크,8801056042226,과.채음료,롯데칠성음료(주),식품제조가공업
2002051213324,팔도강산포도씨유로구운김,8809060477638,조미김,해송식품 주식회사 어업회사법인,식품제조가공업
198301440291,땅콩우유밀,8803239002027,고형차,고려식품산업사,식품제조가공업
198301440291,프리미엄 콩고물,8803239002027,두류가공품,(주)고려푸드뱅크,식품제조가공업
2012054856910,두릅간장절임,8809326900399,절임식품,농업회사법인주식회사해미래,식품제조가공업
2012054856910,두릅간장절임,8809326900399,절임식품,농업회사법인주식회사해미래,식품제조가공업
2008035802147,유기농 밀가루,8809217720082,밀가루,(주)일광에프앤에스,식품제조가공업
2011050946311,벚꽃차,8809376671058,침출차,순천만야생화꽃차연구회,식품제조가공업
2002053870817,옥이 총각김치,8809160204059,김치,주식회사 옥종합식품,식품제조가공업
1997044311950,쥬시아 사과,8801111410823,캔디류,(주)크라운제과진천공장,식품제조가공업
19950362066106,와이즐렉세이브알곡옥수수차,8803612709307,침출차,전원식품,식품제조가공업
199905540466,김정환홍삼액,8809161000056,인삼.홍삼음료,풍기인삼공사영농조합법인제2공장,식품제조가공업
2007018820546,행복찬미오이지양념무침,8809357771494,절임식품,농업회사법인 주식회사 초록들,식품제조가공업
200501445774,조림묵,8809183070600,어묵,해맑은 식품(주),식품제조가공업
19780368002293,오렌지주스100,8801056028404,과.채주스,롯데칠성음료(주),식품제조가공업
199104900491,한국 치자맛단무지,8801335101118,절임식품,한국식품,식품제조가공업
197102750032964,고소랑꿀이랑,8801016359500,빵류,(주)샤니,식품제조가공업
19830308010143,꼬깔콘매콤달콤한맛,8801062383337,과자,롯데웰푸드 주식회사,식품제조가공업
20060464064210,동글이떡꼬치,8809197448884,떡류,농업회사법인 주식회사 맥향,식품제조가공업
19960470037245,아이키커 포도,8809332393789,인삼.홍삼음료,(주)한국인삼공사,식품제조가공업
1999024250617,립톤 복숭아 티 믹스 (Lipton Peach Tea Mix),8801619800546,고형차,(주)스윗티,식품제조가공업
1989035502816,십오곡 미숫가루,8809417030004,곡류가공품,경주식품,식품제조가공업
199105010174,돌김(조미구이김),8801164126214,조미김,삼해상사(주)부안공장,식품제조가공업
19910338087284,양지뜰진간장,8803775500124,혼합간장,(주)세우,식품제조가공업
20010493358117,와이즐렉 고기손만두,8807617070264,만두,(주)엄지식품,식품제조가공업
19960458039285,장쾌삼산삼배양근,8801382140658,인삼.홍삼음료,웅진식품(주),식품제조가공업
201205604811,더치보르딘,8809378590425,커피,주식회사 보르딘에프엔비(F&B),식품제조가공업
1986056002981,생크림홈런볼,8801019306525,과자,해태제과식품(주),식품제조가공업
1986056002981,생크림홈런볼,8801019306525,과자,해태제과식품(주),식품제조가공업
200906160059,의령황새골 토종콩된장,8809351410443,된장,연호전통식품,식품제조가공업
2010020210210,오곡탕수육,8809220280290,식육함유가공품,(주)화인푸드,식품제조가공업
19690364004466,와이즐렉 내몸사랑 김치맛 스프,8801169210307,복합조미식품,한국에스비식품(주),식품제조가공업
200203701647,매운고추가루,8809017693258,고춧가루,(주)대양식품,식품제조가공업
200900699924,카스테라,8809287670164,빵류,(주)후피푸드,식품제조가공업
200904451376,엘로우그린,8809397670153,기타혼합제제,(주)바이칼,식품첨가물제조업
2002056801214,오이지,8809115190994,절임식품,(주)진푸드,식품제조가공업
199405720129,삼육두유 바나나,8801136501261,가공두유,삼육네이처세븐,식품제조가공업
19980391046106,히코코 오르가닉헤즐넛향,8809007065515,커피,(주)히코코,식품제조가공업
2008055515030,소문난 양조식초,8805378010406,발효식초,(주)천연식품,식품제조가공업
20020623009354,붉은진주 산수유,8809125062434,혼합음료,퓨어플러스(주),식품제조가공업
201103471575,밤부스란트 유기농 블루베리 대잎차,8809335560041,침출차,밤부스란트,식품제조가공업
199404592292,삼육김,8804702301302,조미김,(주)삼육수산,식품제조가공업
199404592292,광천 김자반,8804702301302,조미김,열린수산주식회사,식품제조가공업
2011045800329,햇살마니고춧가루,8809356641545,고춧가루,농가애 주식회사 농업회사법인,식품제조가공업
2003049206318,월매네청포묵,8809050810247,묵류,노고단식품,식품제조가공업
20000484353523,국진이붕어빵 커스터드 리얼프레쉬,8809322920223,빵류,(주)화과방,식품제조가공업
1981026200134,뼈에쏙쏙고칼슘우유,8801115137337,강화우유,서울우유협동조합 용인공장,축산물가공업-유가공업
2010035842667,헛개열매진액 GOLD(전량수출용),8809148660037,액상차,(주)그린바이오,식품제조가공업
1993061906573,사조살코기참치 안심따개,8801075011937,기타 수산물가공품,사조산업(주)고성공장,식품제조가공업
1986056002921,폴라포포도,8801019502088,빙과,해태제과식품(주),식품제조가공업
1986056002921,폴라포포도,8801019502088,빙과,해태제과식품(주),식품제조가공업
201005330155,포항친정애부추즙프리미엄,8809393010069,액상차,(주)친정애농업회사법인,식품제조가공업
2000046702230,야채볼,8804966111204,과자,정든식품,식품제조가공업
19870275001275,야채어묵 사각어묵,8801242641066,어묵,씨제이 씨푸드 주식회사,식품제조가공업
1990046102268,엘가디프네,8802454200461,초콜릿,(주)엘가,식품제조가공업
2009039605612,프레즐핫도그,8809112770076,빵류,(주)리더스에프에스,식품제조가공업
2012023000926,뚝배기불고기,8809241721062,식육추출가공품,농업회사법인 다모아식품 주식회사,축산물가공업-식육가공업
2006037243852,Homeplus 단호박마차,8803217002872,고형차,(주)꽃샘식품,식품제조가공업
2007062300770,양파환,8809420290051,기타가공품,대박식품,식품제조가공업
2003054324215,상황현미식초,8809387170168,발효식초,농업회사법인(주)류충현약용버섯,식품제조가공업
20060392118123,못난이명란젓,8809318401903,양념젓갈,(주)정이푸드빌,식품제조가공업
1987018900158,햄벅스테이크,8801007141275,분쇄가공육제품,씨제이제일제당(주),축산물가공업-식육가공업
19990137322253,그리오틴,8809387302361,빵류,(주)옵스,식품제조가공업
1998025705218,비타Ⅱ단무지,8801253122066,절임식품,주식회사 일미농수산,식품제조가공업
19850433015812,든든한아침,8801151020471,빵류,서울식품공업(주),식품제조가공업
201104815181,내몸애홍삼추출액,8809256570129,인삼.홍삼음료,흙뿌리,식품제조가공업
197806140093,LOTTE 초코파이,8801062268078,초콜릿가공품,롯데웰푸드(주),식품제조가공업
200203082934,현미떡국떡,8803372011009,떡류,농업회사법인(주)우리식품,식품제조가공업
1994045922921,삼육녹차김,8804702301326,조미김,(주)삼육수산,식품제조가공업
19750443001131,오설록 감잎차,8806403197413,침출차,(주)오설록농장,식품제조가공업
19750443001131,오설록 감잎차,8806403197413,침출차,농업회사법인(주)오설록농장,식품제조가공업
198506140551765,프리미엄 포도,8809084011238,과.채음료,(주)엠에스씨(MSC),식품제조가공업
201204020263,황금빛하늘내린황태포,8809360178556,건어포,용대황태연합단 대륭영농조합법인,식품제조가공업
199104450772317,홈플러스알뜰상품돈까스소스,8809024600324,소스,주식회사 동방푸드마스타,식품제조가공업
19900262001154,하이포크런천미트,8801052931173,프레스햄,대상델리하임 주식회사,축산물가공업-식육가공업
200203922555,설악골황태채,8809000491519,건어포,속초농협설악골가공공장,식품제조가공업
1997040303235,총각김치,8802547301020,김치,영농조합법인 아라김치,식품제조가공업
2003026203543,뼈없는왕비주물럭,8809347800913,가공치즈,농업회사법인 꿀맛나는세상 주식회사,축산물가공업-식육가공업
20080458027176,양파,8809126925714,과.채가공품,프레시플러스(주)공주제1공장,식품제조가공업
1998032009789,처가모듬전(냉동),8809269660015,기타가공품,(주)처가식품,식품제조가공업
2004035833963,새우젓,8809356850411,젓갈,(주)초화림,식품제조가공업
200306071123,머스타드소스,8809265340072,소스,보감푸드,식품제조가공업
200306071123,머스타드소스,8809265340072,소스,다솔식품,식품제조가공업
199704631122,볶은소금,8801990000115,태움.용융소금,영진그린식품(주),식품제조가공업
2002044510145,무농약우리밀로만든호박팬케이크,8809002800326,과자,리리식품,식품제조가공업
19980262034152,뉴른버그쉬네켄,8802266006329,소시지,(주)오뗄,축산물가공업-식육가공업
1996055806429,문경새재오미자감식초진액,8805331310055,음료베이스,이젠하우스 1공장,식품제조가공업
201306170711,들살이비빔밥(고추장비빔밥),8809395210009,즉석조리식품,지성푸드,식품제조가공업
2003026203520,꿀맛돈목심왕구이,8809347800371,빵류,농업회사법인 꿀맛나는세상 주식회사,축산물가공업-식육가공업
2000037230821,알로에차,8801555123051,음료베이스,(주)대동식품,식품제조가공업
198005380182,남양 써핑쿨 복숭아,8801069135137,유산균음료,남양유업주식회사 경주공장,식품제조가공업
1974034400155,코카콜라라이트 원제 제2부,8801094032609,탄산음료,한국 코카콜라 유한회사,식품제조가공업
200701543821,밭도너츠,8809265840015,빵류,가나베이커리,식품제조가공업
201101811247,어성초 분말,8809287660127,고형차,농업법인 주식회사 미산약초농장,식품제조가공업
19720288002101,3분 스파게티소스 마늘&양파,8801045801100,소스,주식회사 오뚜기,식품제조가공업
2006037243822,꿀오미자차,8803217003374,액상차,(주)꽃샘식품,식품제조가공업
197202880021972,3분 스파게티소스 볼로네제,8801045292021,소스,주식회사 오뚜기,식품제조가공업
1985044502420,하이포크 비엔나,8801213000465,소시지,(주)팜스코,축산물가공업-식육가공업
2007046302854,흑마늘어리굴젓,8809243219017,양념젓갈,김정규 자연건강 영농조합법인,식품제조가공업
2006037243899,홍삼꿀,8803217000854,기타가공품,(주)꽃샘식품,식품제조가공업
1991035514850,쌀국수,8803560050056,건면,(주)송학식품(제1공장),식품제조가공업
2011044405013,홈플러스 알뜰상품 고추장,8801389350128,고추장,(주)진미식품,식품제조가공업
2007044510768,검은깨 올방개묵,8809261140010,묵류,(주)맑은해오름,식품제조가공업
2009025530323,수라본죽 야채죽,8809288741115,즉석조리식품,동아식품,식품제조가공업
199503380156460,삼립호빵 야채,8801068083552,빵류,주식회사 에스피씨삼립,식품제조가공업
1997060797115,전통오리바베큐,8809355170015,햄,두원식품(주),축산물가공업-식육가공업
19690086003503,청포도캔디,8801062238057,캔디류,롯데웰푸드(주),식품제조가공업
2001044800711,매운닭살꼬치,8809008888953,양념육,(주)그린,축산물가공업-식육가공업
1996030801066,비타500골드,8806002003160,혼합음료,광동제약주식회사,식품제조가공업
19760144008101,오복 양조간장,8801126035028,양조간장,(주)오복식품,식품제조가공업
1983035802121,팔도비빔면,8801128505017,유탕면,(주) 팔도,식품제조가공업
19980355336102,봉밀홍삼진과,8809013352784,인삼.홍삼제품,고려인삼과학(주),식품제조가공업
198904010067,총각김치,8803760000325,김치,신동식품(주),식품제조가공업
2002044801632,불고기버거패티,8801047381266,분쇄가공육제품,(주)동원F&B,축산물가공업-식육가공업
19870499010102,천년가득 순창된장,8802409990027,고추장,토박이순창식품(주),식품제조가공업
1993047200538,쌀떡볶이,880175900424,떡류,칠갑농산 주식회사,식품제조가공업
19960494020334,우리밀짬뽕라면,8804294021244,유탕면,(주)새롬식품(완주공장),식품제조가공업
1973028800634,오란씨 오렌지,8801097276437,탄산음료,동아오츠카(주),식품제조가공업
201003807291,단팥빵,8809329933004,빵류,(주)길버트,식품제조가공업
1972015400161,자갈치문어맛,8801043103480,과자,(주)농심,식품제조가공업
19870190051484,상하이샤오롱,8801007203263,만두,씨제이제일제당(주),식품제조가공업
200103701344,롤전병,8802513100046,과자,유진제과,식품제조가공업
20060445194199,우리집쌀국수매운맛,8809083702007,숙면,(주)이가자연면,식품제조가공업
20030395019272,아마존 파머 아사이베리,8809208687875,과.채가공품,(주)유유헬스케어,식품제조가공업
201205381501,새천년 고춧가루,8809160205018,고춧가루,주식회사 제이앤피,식품제조가공업
1994038622160,통구이오징어,8809048315242,조미건어포,(주)현복식품,식품제조가공업
19750621001134,장미차,8805167009901,침출차,농업회사법인 쌍계명차 주식회사,식품제조가공업
2011044405033,우리쌀로 빚은 고추장,8801389299816,고추장,(주)진미식품,식품제조가공업
199603781582,명란젓,8809387002407,젓갈,참맛촌,식품제조가공업
1998046701028,매실홍차,8801767800269,고형차,녹차원주식회사,식품제조가공업
2004037208921,다꼬야끼소스,8809239770218,소스,이엔푸드,식품제조가공업
