row__PRDLST_REPORT_NO,row__PRDLST_NM,row__BAR_CD,row__PRDLST_DCNM,row__BSSH_NM,row__INDUTY_NM
200501445771,마루,8809183070020,어묵,해맑은 식품(주),식품제조가공업
1980052000782,로즈단팥,8802184000416,빵류,주식회사 로즈베이커리,식품제조가공업
19960458039332,웅진활력홍삼,8801382136941,인삼.홍삼음료,웅진식품(주),식품제조가공업
2001046700165,고려천인삼골드,8809059640869,당절임,주식회사동진제약,식품제조가공업
19760262001121,웰리스트솔싹요구르트,8801155407711,농후발효유,(주)동원F&B 수원공장,축산물가공업-유가공업
200401491671,부산어묵,8804669200120,어묵,부산대원식품주식회사,식품제조가공업
201004990476,순창궁태양초S고추장,8801075008869,고추장,사조산업(주) 순창공장,식품제조가공업
19690086003550,롯데 비타씨박스,8801062221172,캔디류,롯데웰푸드(주),식품제조가공업
2003035547814,디지몬새콤한솜사탕,8809240930021,과자,솜사탕제과,식품제조가공업
19690086003521,라이스와 사랑에빠진 치즈크랜베리,8801062288014,과자,롯데웰푸드(주),식품제조가공업
2013036834115,말랑 클레이,8809397420215,떡류,(주)트리코,식품제조가공업
19850433015151,자스민)블랙세사미,8801151018256,빵류,서울식품공업(주),식품제조가공업
19880311002209,크라비아롤,8801066511064,어묵,(주)사조대림,식품제조가공업
2008062205219,영양닭죽,8809365230068,즉석조리식품,영농조합법인참농부,식품제조가공업
2002026208272,더안심 한우함박스테이크,8809369670266,분쇄가공육제품,(주)우와돈,축산물가공업-식육가공업
1971027500364,팡찌니 피자,8801016321293,빵류,(주)샤니,식품제조가공업
2009033913812,단호박&아몬드 쿠키,8809381200052,과자,주식회사 브레젤르,식품제조가공업
2009033913812,단호박&아몬드 쿠키,8809381200052,과자,브레젤르,식품제조가공업
1976048700519,촉촉한초코칩,8801117257903,과자,(주)오리온 제2익산공장,식품제조가공업
200804631818,다시마청국장,8809311880118,청국장,(주)대복식품,식품제조가공업
200804631818,다시마청국장,8809311880118,청국장,(주)대복식품,식품제조가공업
1997036422832,두부바베큐맛스넥,8809251360152,과자,다해제과,식품제조가공업
1997055514928,맛뜨락 볶음참깨,8808013007298,기타 농산가공품,농업회사법인 동방제유(주),식품제조가공업
201206191121,구만우리밀,8809371060000,밀가루,구만우리밀,식품제조가공업
20080458027176,양파,8809126924632,과.채가공품,프레시플러스(주)공주제1공장,식품제조가공업
2013050117361,Real Fresh 오리 슬라이스,8809385941753,포장육,(주)참프레,식육포장처리업
1994026200549,한우육포,8807434125116,건조저장육류,(주)동양식품,축산물가공업-식육가공업
19930606094516,두유를넣어더욱고소한콩&스프감자어니언,8809109998841,즉석조리식품,(주)다움,식품제조가공업
201105411453,깐깐꼬치(매운맛),8809350320040,어묵,(주)영해식품,식품제조가공업
19750512003119,수라상 포기김치,8801766070816,김치,(주)삼진 지.에프,식품제조가공업
20060347041167,티젠 루이보스오렌지,8809071549898,침출차,주식회사 티젠,식품제조가공업
20010467001162,홍삼꿀청,8809059644119,액상차,주식회사동진제약,식품제조가공업
200204941306,칡냉면,8809101161540,숙면,(유)강남식품,식품제조가공업
1995020805625,해표 포도씨유,8801039203491,기타식물성유지,(주)사조대림,식품제조가공업
201105291288,PREMIUM 까도 물조림전복,8809371956013,기타 수산물가공품,(주)GNC물산,식품제조가공업
2006046720990,6년근홍삼진프리미엄,8809050345053,액상차,(주)대덕바이오,식품제조가공업
1987060701123,가쓰오부시,8809033380224,기타 건포류,대성식품,식품제조가공업
1992046113165,동원새참물만두,8801047313250,만두,(주)동원F&B,식품제조가공업
201305011734,통다리,8809385940398,포장육,(주)참프레,식육포장처리업
1994044003073,칡즙,8803368103107,액상차,(주)퓨럽,식품제조가공업
2013044700117,검정콩조림,8809371370703,조림류,(주)한스비앤에프 단양지점,식품제조가공업
20060372438117,Homeplus 상큼달콤 꿀한라봉,8803217001950,액상차,(주)꽃샘식품,식품제조가공업
20010493358519,초이스엘 김치손만두,8807617070370,만두,(주)엄지식품,식품제조가공업
201206276061,녹차올레,8809361830163,액상차,농업회사법인제주녹차유통유한회사,식품제조가공업
2005039701417,메밀부침가루Ⅰ,8809123530027,곡류가공품,평창봉평메밀,식품제조가공업
19990257024121,화평동홈냉면비빔냉면,8809060567018,숙면,(주)푸드코아,식품제조가공업
1993046102254,연세두유 콩&팥,8801753002103,가공두유,연세대학교 연세유업,식품제조가공업
19960080359203,미니볼도넛믹스,8801007091501,전분가공품,씨제이제일제당(주),식품제조가공업
20020257167556,모닝하임오마니감자물만두,8804127003706,만두,삼양스퀘어밀 주식회사,식품제조가공업
1998046701026,감잎차,8801767700118,침출차,녹차원주식회사,식품제조가공업
1998025705290,일가집비타맛단무지,8801253124879,절임식품,주식회사 일미농수산,식품제조가공업
1997039705710,우리집찹쌀고추장,8807491000227,고추장,우리집농장,식품제조가공업
1997039705710,우리집찹쌀고추장,8807491000227,고추장,(주)우리집사람들,식품제조가공업
2011062737254,타미나제주종합어묵,8809345319066,어묵,제주탐나씨푸드 영어조합법인,식품제조가공업
1995044311966,동원맛김치,8801047584872,김치,(주)동원F&B,식품제조가공업
20060445194271,이가 물냉면,8809083702427,숙면,(주)이가자연면,식품제조가공업
1973028800610,포카리스웨트,8801097178090,혼합음료,동아오츠카(주),식품제조가공업
1991050103910,이가당면,8809096510644,건면,주식회사 한교,식품제조가공업
1978061400962,크런키,8801062169696,초콜릿가공품,롯데웰푸드(주),식품제조가공업
19920372190111,생강분,8801558600030,향신료조제품,주식회사 움트리,식품제조가공업
1998039801385,정선아리아리원 뽕잎환,8809420490086,기타가공품,정선아리아리원,식품제조가공업
1986056002561,옛맛뚝배기불고기소스,8802043000823,소스,뚝배기식품,식품제조가공업
1986033205138,콘칩,8801906166843,과자,(주)코스모스제과,식품제조가공업
201304450147,매운맛야채카네바,8809317190082,어묵,씨제이씨푸드 주식회사,식품제조가공업
2004049221861,다향오리(정육슬라이스 300),8809140100265,포장육,(주)코리아더커드,식육포장처리업
200105031503,파래김자반볶음,8803807675004,조미김,선일물산(주),식품제조가공업
200300944822,아기표 복합 감자가루,8805972013018,전분가공품,주식회사 풍전,식품제조가공업
200300944822,아기표 복합 감자가루,8805972013018,전분가공품,풍전식품,식품제조가공업
1998025705237,맛오이,8801253121908,절임식품,주식회사 일미농수산,식품제조가공업
19870190051104,새우동그랑땡,8801007515090,기타가공품,씨제이제일제당(주),식품제조가공업
197201540014,쵸코땡,8801043810340,과자,(주)농심,식품제조가공업
2011049215811,돼지감자 진액,8809404760075,액상차,농업회사법인(주)지리산디앤에이치(JD&H),식품제조가공업
1994045922951,명품 고소함을더한 광천김,8804702301265,조미김,(주)삼육수산,식품제조가공업
19910144038433,맛소금,8801007029498,가공소금,씨제이제일제당주식회사,식품제조가공업
198305330013,원참특늘인,8809307410060,조미건어포,보정식품,식품제조가공업
1992052302540,집쌈장,8805111000848,춘장,유민식품 농업회사법인 주식회사,식품제조가공업
200202051569,메밀국수,8805570000045,생면,(주)진성종합식품,식품제조가공업
2006058801711,양지수육,8809226810361,햄,(주)씨지엠,축산물가공업-식육가공업
19690086003182,롯데부푸러,8801062211951,추잉껌,롯데웰푸드(주),식품제조가공업
2010034706021,핫쵸코,8804751701023,기타 코코아가공품,(주)씨즈커피코리아,식품제조가공업
1988031100288,부산어묵 꼬마네모,8801066300927,어묵,(주)사조대림,식품제조가공업
19850213001106,퓨어콜라겐사과요구르트,8801121754863,발효유,매일유업(주) 광주공장,축산물가공업-유가공업
1993047200538,쌀떡볶이,8801759000967,떡류,칠갑농산 주식회사,식품제조가공업
1998057122311,예천참뽕잎차티백,8809011810385,침출차,예천군양잠농업협동조합,식품제조가공업
1989025704622,아이스캔디 바닐라맛,8809089690537,샤베트,(주)세종푸드,축산물가공업-유가공업
2002018900934,후라이드치킨,8809220280078,분쇄가공육제품,(주)화인푸드,축산물가공업-식육가공업
201202572151,돈트리 토종순대,8809375020024,즉석조리식품,순대감,식품제조가공업
201202572151,돈트리 토종순대,8809375020024,즉석조리식품,피그빌,식품제조가공업
19720288002396,쇠고기죽,8801045080109,소스,주식회사 오뚜기,식품제조가공업
200603582001,햇님마을 볶음참깨,8809002414318,기타 농산가공품,농업회사법인(주)영양F&S,식품제조가공업
20060365090118,한우사골,8809376170025,포장육,대한육가공,식육포장처리업
200005603593,동해 옛날 된장,8808407183027,된장,동해식품,식품제조가공업
1994035803010,구운김밥용김,8804658006337,조미김,번영식품,식품제조가공업
19940440030146,꿈엔들 복분자,8803368105125,과.채음료,(주)퓨럽,식품제조가공업
201302554441,엽록소함유국수,8809409290027,건면,주식회사상우식품굳수,식품제조가공업
2011036009220,평양냉면,8809155090759,숙면,별가식품,식품제조가공업
2011036009220,평양냉면,8809155090759,숙면,별가식품,식품제조가공업
2001054954178,얼큰한너구리,8801043015004,유탕면,(주)농심,식품제조가공업
200002572254,치킨치즈까스,8809353320122,분쇄가공육제품,주식회사 영빈식품,축산물가공업-식육가공업
2007037900911,프리미엄 후디스 유기농 청정목장 우유,8801157490780,우유,일동후디스(주)횡성유가공공장,축산물가공업-유가공업
2002046408831,백설 닭볶음탕 양념,8801007185781,소스,씨제이제일제당(주),식품제조가공업
2009020255339,오징어젓,8809423990194,양념젓갈,믿음식품 주식회사,식품제조가공업
2009020255339,오징어젓,8809423990194,양념젓갈,밥도둑믿음반찬,식품제조가공업
2009020255339,오징어젓,8809423990194,양념젓갈,밥도둑믿음반찬,식품제조가공업
201301970259,찰 시루떡,8809383320055,떡류,두레방아협동조합,식품제조가공업
201301970259,찰 시루떡,8809383320055,떡류,두레방아협동조합,식품제조가공업
1981026200240,맛있는비타우유,8801121101612,강화우유,매일유업(주)평택공장,축산물가공업-유가공업
2008038023913,후디스하이키드 밀크,8801157117151,영.유아용 이유식,일동후디스(주),식품제조가공업
19870368045132,박하향캔디,8801696006176,캔디류,(주)한일제과,식품제조가공업
1994060734013,안가네 천년의맛 포기김치,8802257066349,김치,농업회사법인(주)대광에프앤지,식품제조가공업
20010493358407,와이즐렉미니군만두,8807617070028,만두,(주)엄지식품,식품제조가공업
1975020200438,맥스웰하우스화인,8801037008562,커피,동서식품(주),식품제조가공업
201104440506,Choice L 태양초 고추장,8801389331103,고추장,(주)진미식품,식품제조가공업
20120362606116,리얼통통소시지핫도그,8809369420519,즉석섭취식품,(주)그린키친,식품제조가공업
200304451281196,야자당액,8809179490467,당시럽류,(주)후드원,식품제조가공업
200304451281196,야자당액,8809179490467,당시럽류,(주)후드원,식품제조가공업
2007018820525,더덕무침,8809357770206,절임식품,농업회사법인 주식회사 초록들,식품제조가공업
19940449005152,에이스30,8801019992759,추잉껌,해태제과식품(주)천안2공장,식품제조가공업
2011044501324,김치볶음밥,8809328451172,즉석조리식품,주식회사 인스밸류,식품제조가공업
200903723332,전통찐빵(미니/옛날/전통),8809417360040,빵류,기운찬식품,식품제조가공업
200903723332,전통찐빵(옛날),8809417360040,빵류,기운찬식품,식품제조가공업
197000940021,베이킹파우다,8805972005027,합성팽창제,풍전식품,식품첨가물제조업
197000940021,베이킹파우다,8805972005027,1제식팽창제제,주식회사 풍전,식품첨가물제조업
1993061906512,사조 살코기참치,8801075008944,기타 수산물가공품,사조산업(주)고성공장,식품제조가공업
1990035511682,홍삼약과,8802876200384,과자,(주)동화씨앤에프,식품제조가공업
19980449002226,썬키스트 포도드링크,8801105908619,과.채음료,해태에이치티비주식회사,식품제조가공업
200703682416,리얼프라이스 베이킹소다,8801356008144,혼합제제,성진식품,식품첨가물제조업
2002035514155,베이글칩(쵸코),8809090390082,과자,마늘빵집,식품제조가공업
1980034700211,버섯감치미,8801052736280,복합조미식품,대상(주)기흥공장,식품제조가공업
19980355336217,6년정성홍삼의기,8809013354108,인삼.홍삼음료,고려인삼과학(주),식품제조가공업
2012054856919,연근조림,8809326900023,조림류,농업회사법인주식회사해미래,식품제조가공업
2012054856919,연근조림,8809326900023,조림류,농업회사법인주식회사해미래,식품제조가공업
2005056047041,초록포도쨈,8807920640017,기타잼,(주)초록원,식품제조가공업
20040549096137,칠리소스,8809160227096,소스,주식회사청우식품,식품제조가공업
199703602997,카프리썬알라스카아이스티,8801043900034,액상차,(주)농심,식품제조가공업
200401904771,화인스위트,8801007260211,혼합제제,씨제이제일제당(주),식품첨가물제조업
201303601663,양념깻잎,8809385395143,절임식품,(주)더안코리아,식품제조가공업
1995056903131,소표우동,8801277101115,건면,대양제면,식품제조가공업
19970368015293,자연주의100%유기농발아미숫가루,8809020763337,즉석섭취식품,청오건강 농업회사법인(주),식품제조가공업
1969014400473,죽염사탕,8804360002078,캔디류,미성식품,식품제조가공업
19880205023235,유진 훈제연어 라이트,8809158912331,기타 수산물가공품,(주)유진수산,식품제조가공업
201101444283,오징어 링,8809289443070,기타 수산물가공품,주식회사 길조,식품제조가공업
2013052804148,야채참치비빔밥,8809047017888,즉석섭취식품,(주)현대푸드시스템,식품제조가공업
201205150615,국내산 토란대,8809372062140,기타가공품,농업회사법인(주) 이레,식품제조가공업
201205150615,토란대,8809372062140,기타가공품,농업회사법인(주) 승영에프앤비,식품제조가공업
19760262002223,3651등급우유,8801115555551,우유,서울우유협동조합 안산공장,축산물가공업-유가공업
201303470395,오양무피클,8809387430064,절임식품,맛나손,식품제조가공업
1985043301557,이브닝케익,8801151022109,빵류,서울식품공업(주),식품제조가공업
19980355336274,고려홍삼차,8809013353491,고형차,고려인삼과학(주),식품제조가공업
1992046113165,동원새참물만두,8801047390510,만두,(주)동원F&B,식품제조가공업
199304720054,칠갑1호냉면,8801759012670,숙면,칠갑농산 주식회사,식품제조가공업
2004044526815,충주사과비타미,8809001232968,캔디류,(주)아오스,식품제조가공업
200204640882,태양초 골드 고추장,8801007052588,고추장,씨제이제일제당(주),식품제조가공업
19940310021115,보령 산삼배양근,8803450103275,인삼.홍삼음료,삼진지디에프(주),식품제조가공업
2013052804154,담양式떡갈비,8809047012869,즉석섭취식품,(주)현대푸드시스템,식품제조가공업
19980476015110,프리미엄 후레쉬 생크림 요거트,8806371304141,발효유,(주) 푸르밀,축산물가공업-유가공업
2004022700431,블루베리,8809271710333,혼합음료,로템웰빙건강,식품제조가공업
2003036816151,후렌치후라이드아몬드,8809022200113,땅콩 또는 견과류가공품,(주)바프,식품제조가공업
2007032052213,한치&땅콩,8801149402081,건어포,썬푸드,식품제조가공업
19850433015142,밤맛,8801151220154,빵류,서울식품공업(주),식품제조가공업
2009034227243,유기농 자스민그린티,8809025960847,침출차,티앤씨더블유(주),식품제조가공업
19960470037136,홍삼꿀물,8809332391396,인삼.홍삼음료,(주)한국인삼공사,식품제조가공업
2013044700126,오징어젓,8809371370901,양념젓갈,(주)한스비앤에프 단양지점,식품제조가공업
